,,,,,,,,,ATM_IV,VIX,IV_Skew,PCR,5_Day_Historical_RV,IVP,ATM_IV_minus_RV,FII_Derivative_Positioning,Days_to_Expiry,Event_Impact_Score,Next_5_Day_Volatility
47.36262438,37.04189628,7.233186816,0.7489993665,30.51564139,55.20769753,16.84698299,-14211713.43,7,0,40.8534966,,,,,,,,,
37.12991428,27.16125186,5.880289471,1.386154314,19.83981558,87.14848494,11.10177965,-28555993.52,1,1,29.77701324,,,,,,,,,
50,30.86980261,7.63212704,0.8828253062,31.12100647,60.66318435,18.87899353,-30956148.02,7,0,33.34281767,,,,,,,,,
35.71707746,18.64272842,9.364631568,0.5908410551,15.87733643,95,13.88689479,18109913.5,4,1,25.16735537,,,,,,,,,
47.0646628,30.54467096,9.645934129,0.8996944521,20.70181555,95,18.51873678,23144959.8,5,1,35.76140127,,,,,,,,,
37.98306017,32.00724986,6.40199471,1.003901429,24.45162166,55.33963637,13.53143851,-7502695.092,4,0,33.45177795,,,,,,,,,
47.2210826,35.03273819,4.303954684,0.6644347121,23.66767818,95,15.68322399,-17903978.69,3,1,37.33713857,,,,,,,,,
50,37.41444443,5.614969011,0.5782815567,30.33906477,64.80402539,19.66093523,17060127.93,4,0,39.43745992,,,,,,,,,
14.2052929,13.5286821,5.911939299,0.8328789419,8.952158978,58.68007855,5.25313392,-44448673.04,1,0,10.53300262,,,,,,,,,
50,38.6352337,9.864215745,0.8944747595,28.11847526,77.81903016,17.88880762,58490943.21,1,1,45.95637418,,,,,,,,,
32.28260448,32.02098215,10,1.536965295,14.20612326,95,7.315613058,13571272.68,3,2,28.77294401,,,,,,,,,
50,50,10,1.095055702,28.18794318,77.38080312,19.11005636,-4784251.705,4,2,60,,,,,,,,,
47.28203846,44.93245857,8.135201986,0.9052082844,19.83083228,95,19.57086644,24897041.33,6,1,34.09328535,,,,,,,,,
26.48537761,24.02072004,8.12427033,0.9905613327,14.61949983,81.16473143,7.451648175,18919910.42,4,1,24.88038488,,,,,,,,,
44.50430337,34.09704773,4.510647747,0.9284110855,27.85767528,59.75598441,16.6466281,7051633.198,5,0,40.24188194,,,,,,,,,
24.66316149,16.10218277,7.211043422,0.8739741985,12.20860777,95,12.45455372,-56707661.92,5,0,13.75282685,,,,,,,,,
34.65327494,49.9643763,8.370609613,0.8885472323,14.99454398,95,13.88318513,12328502.88,1,1,26.04337909,,,,,,,,,
50,50,7.897236145,1.142407367,29.61470948,68.83501775,16.79983541,43676573.94,4,2,60,,,,,,,,,
35.13547172,31.92286052,7.428388598,1.273363931,23.31943028,50.67036932,11.81604144,-16656563.68,2,0,30.55121029,,,,,,,,,
31.74860062,33.54436823,3.434738816,1.135124248,13.72187911,95,18.02672151,28759470.16,5,0,18.60160569,,,,,,,,,
42.22742959,38.49510536,5.581924539,1.625221382,26.21814387,61.06185775,16.00928572,25471062.96,4,0,40.61454601,,,,,,,,,
31.77660526,41.70600344,4.136016593,1.151303252,15.44700993,95,11.03349446,8822224.084,3,1,25.46130161,,,,,,,,,
48.63684966,39.30776331,5.71297305,1.042340467,29.33043826,65.82380812,19.3064114,5104945.315,5,0,38.50190684,,,,,,,,,
50,50,6.765565794,0.8332259511,26.6656486,87.50715857,17.3395064,16795364.69,1,2,56.64323351,,,,,,,,,
44.27103336,34.1974709,6.147881289,1.321105551,25.03833456,76.81301147,19.2326988,12474957.96,1,0,33.01145128,,,,,,,,,
12,12,0.3321105083,0.6412550689,7.305340537,64.26338977,2.694659463,56725811.94,1,1,10.48108953,,,,,,,,,
50,50,10,0.9758411051,28.62370112,74.68041532,21.37629888,29002656.67,1,1,51.61401817,,,,,,,,,
50,25.23424333,8.798581225,0.7540467644,31.49402561,58.76026968,18.50597439,21213371.66,4,0,36.39342151,,,,,,,,,
32.03026271,33.86594738,5.944256627,1.025386015,21.15621593,51.39882676,10.87404678,31715803.1,6,0,26.89178007,,,,,,,,,
19.5535577,23.40536692,6.28122223,0.8402538712,9.98781665,95,9.565741046,21233935.42,4,0,12.12619944,,,,,,,,,
50,50,10,1.46059832,28.30456128,76.64997352,21.69543872,-62424507.21,5,2,58.32899198,,,,,,,,,
29.77900131,37.30859501,8.580015376,1.051313221,18.09471186,64.57295117,11.68428945,-3502616.556,2,0,24.52101819,,,,,,,,,
32.09474519,22.95090668,7.83342971,1.38300826,22.26416033,44.15430323,9.830584863,-18587080.48,1,0,27.72772316,,,,,,,,,
50,45.89278135,9.245557838,0.9853481827,28.81458195,73.5232532,21.18541805,9839085.314,2,0,41.68285035,,,,,,,,,
26.75417318,36.21621064,7.780211625,0.6938194082,15.24611098,75.4819522,11.5080622,-16701329.63,1,0,19.2320377,,,,,,,,,
24.40853556,25.61141366,6.605612926,0.6598542419,15.28726562,59.66580398,9.121269938,17733545.95,5,0,18.9612528,,,,,,,,,
50,37.01657039,9.775467328,0.7606339536,27.35670248,82.77056616,16.04853358,-12633546.67,3,1,49.18990624,,,,,,,,,
50,46.95274741,6.728924402,1.019106987,31.05393466,61.01019257,18.94606534,50930497.1,1,1,60,,,,,,,,,
10.93040028,12.92974351,4.72279846,0.5,6.622827407,65.04129749,4.307572876,49502102.4,3,0,8.402179425,,,,,,,,,
10,10,6.047569924,0.9769722962,5.388962051,85.56449101,4.611037949,-43402111.73,6,0,5.081936872,,,,,,,,,
38.41562291,45.15239588,6.028037769,1.08053857,19.87145707,93.32061448,12.14156202,9686144.573,1,1,32.58279745,,,,,,,,,
40.38633026,30.18001456,6.599516395,1.231978366,17.83065831,95,22.55567196,-13856384.41,7,0,20.65834137,,,,,,,,,
37.22640074,28.49995482,5.28827707,0.5,26.07434811,42.77020691,11.15205264,7560422.533,2,0,36.81497345,,,,,,,,,
50,39.02394317,10,0.9728727698,26.17592408,91.01522391,18.06996911,17600683.5,6,2,55.24252385,,,,,,,,,
50,50,6.611283235,1.110774533,25.31068536,95,16.26613108,-38362552,7,2,53.95386217,,,,,,,,,
50,41.59739752,6.098420001,1.178571509,30.6073491,63.35945934,13.40696669,-29208162.06,1,1,59.24312631,,,,,,,,,
50,49.05906607,6.291736199,0.8417652901,28.51737821,75.33168593,21.48262179,-25474971.63,7,1,50.06960249,,,,,,,,,
39.09500916,39.39340659,3.109552374,0.8308589607,28.1212409,39.02305841,10.97376826,-16542539.29,7,0,39.65148001,,,,,,,,,
33.9599116,29.90436535,3.362397246,0.9347401665,21.85526914,55.38546508,12.10464246,-15667645.28,2,0,28.98361844,,,,,,,,,
35.34274654,22.50007235,5.631151336,0.837649271,22.09872786,59.93113612,13.24401868,23902960.76,3,0,24.11051416,,,,,,,,,
47.43379214,30.5759195,6.77464474,0.7574833488,29.74807267,59.45164805,17.68571947,6674742.637,4,0,35.37897633,,,,,,,,,
31.00368643,31.50976866,5.763828896,0.8748933452,16.91924187,83.24512802,14.08444456,-26134658.51,6,0,21.93579028,,,,,,,,,
35.95884073,19.27995914,8.355840975,1.206236919,18.27739106,95,17.68144966,-9588782.031,7,0,18.58740157,,,,,,,,,
50,38.70479029,8.770131733,0.8996361913,27.50210509,81.80426491,22.26961567,-71090149.66,3,2,52.70821224,,,,,,,,,
16.55111643,38.10855205,9.681419194,1.618580487,8.79527952,88.18181267,2.2387981,60591439.49,4,2,18.51997988,,,,,,,,,
24.31174259,26.22000468,7.22137623,0.9239144563,12.71590249,91.19164057,11.5958401,542071.5744,5,0,15.6920147,,,,,,,,,
47.24277194,19.86909529,10,0.9942217732,15.58891204,95,15.90626925,29778094.6,5,2,30.09742155,,,,,,,,,
29.05987212,30.30610421,5.495055775,1.050477731,17.27728999,68.19693447,11.78258213,23795134.01,5,0,23.84416686,,,,,,,,,
44.09223488,50,6.922472311,1.485796623,23.1955221,90.08942626,13.54800696,-1082032.587,6,1,42.92628631,,,,,,,,,
48.4617539,41.74800991,6.319387863,1.292187008,29.15435491,66.22475116,19.30739899,-71457317.97,5,0,46.36409982,,,,,,,,,
41.69487651,26.96103282,4.576708647,1.126745387,26.22969997,58.9605545,15.46517654,-16737899.66,1,0,32.7220249,,,,,,,,,
39.58397508,38.7670725,10,1.091191053,18.14361679,95,8.245699934,10608439.67,6,2,35.72652842,,,,,,,,,
29.16797695,40.01725697,6.026268913,1.305337896,18.64334333,56.45250117,10.52463361,1815277.791,3,0,25.36430104,,,,,,,,,
10,17.7878245,5.13999847,1.510086593,5.691894384,75.68843209,4.308105616,31211241.35,2,0,6.547337994,,,,,,,,,
27.06408186,48.05997167,10,0.5,9.736997399,95,8.305723838,-58840.17676,1,2,18.3050809,,,,,,,,,
50,50,7.575837108,0.852971662,29.84892922,67.51019654,17.32993743,55261960.02,6,1,52.42227916,,,,,,,,,
50,34.33975506,6.37891342,1.24373047,30.55062867,63.66275322,19.44937133,-31789338.06,6,0,47.61410069,,,,,,,,,
50,50,10,0.8450807546,28.27846697,76.8129795,21.72153303,15530401.08,1,1,49.53907997,,,,,,,,,
29.80919927,42.02367357,5.939849481,1.345210982,17.50896405,70.25107361,7.332035343,-30868016.2,7,1,31.31645923,,,,,,,,,
35.05672183,25.66754602,6.487826024,0.9770392182,21.5583594,62.61312459,13.49836243,27422479.68,5,0,26.3651827,,,,,,,,,
21.91707093,39.44788675,3.457575908,1.278277456,14.45606951,51.61154914,7.46100142,-22593058.33,6,0,18.78121788,,,,,,,,,
50,36.33403182,6.874027518,0.9095471981,29.21596293,71.139319,20.78403707,-52697335.98,1,1,50.14251165,,,,,,,,,
32.4183622,49.82856788,5.911128269,1.266924713,18.47061133,75.51320648,8.544690503,-44589476.26,7,1,30.52213026,,,,,,,,,
47.70456084,40.57715098,6.546276633,1.371139212,25.45201996,87.42937065,22.25254087,-14162002.28,2,0,39.87735832,,,,,,,,,
27.6236054,41.8634191,2.710933792,1.234453518,19.92515823,38.63681823,7.698447168,46759099.8,3,0,29.21866456,,,,,,,,,
22.70705052,23.3893407,6.240171971,0.8539913954,7.47584634,95,11.44669576,22241734.23,5,1,11.12248215,,,,,,,,,
50,30.88205309,6.461743775,1.149479412,19.61173014,95,17.66322631,13406555.51,5,2,38.15755937,,,,,,,,,
40.44507737,28.33161556,8.412573365,0.63402073,24.7707069,63.27784886,15.67437047,-1951969.623,2,0,30.2656057,,,,,,,,,
34.57614301,26.62931034,6.771004993,1.014449107,19.68417354,75.65453251,14.89196947,-33789471.29,1,0,24.47920893,,,,,,,,,
38.3775213,17.28700201,7.643456038,0.9346522556,22.36984899,71.5591434,16.00767232,-27984166.65,7,0,28.52330882,,,,,,,,,
50,42.83486963,6.985012589,1.449786328,23.9787684,95,17.75614687,-16552543.08,2,2,50.09862639,,,,,,,,,
16.08170559,12.08473399,9.009354481,1.192223914,6.474702018,95,6.926719308,-19270790.79,4,1,10.08132514,,,,,,,,,
42.14167443,50,8.152858983,1.069798028,21.70479212,94.15838765,13.4132699,-19703091.67,3,1,40.69654851,,,,,,,,,
43.38343026,39.88167946,7.033433679,1.658791916,25.93293464,67.29086339,17.45049562,-28542406.38,3,0,37.28146474,,,,,,,,,
37.07660782,30.95706288,3.692729205,0.984430784,24.01563271,54.3853051,13.06097512,182436.9615,2,0,28.17969875,,,,,,,,,
50,50,6.786453636,1.009012409,30.16034366,65.78060435,19.83965634,-22537684.32,7,0,43.02480508,,,,,,,,,
24.66410924,17.76581031,6.62643524,0.8516636192,11.49842334,95,9.055001027,33949062.16,6,1,16.62522839,,,,,,,,,
24.33100316,29.42315708,4.744813778,0.5297348885,16.14753827,50.6793342,8.183464886,33647207.49,6,0,16.550081,,,,,,,,,
10,11.6839299,1.262719474,0.5,5,95,5,18030605.93,3,0,5.422989177,,,,,,,,,
50,42.6459869,6.684389817,0.9434782552,24.83652164,95,25.16347836,14567435.26,3,0,35.6109411,,,,,,,,,
27.51902129,33.55698981,5.95267541,0.7727774032,10.58386636,95,12.34865138,-46566040.65,6,1,17.91527098,,,,,,,,,
30.88556973,18.37694879,4.862919843,0.9281116358,17.8442983,73.08368878,13.04127143,68724762.52,1,0,18.29450131,,,,,,,,,
33.51575006,30.84147882,5.424452354,1.069230562,20.89238627,60.42088071,12.62336379,-8447791.802,5,0,25.57989376,,,,,,,,,
50,50,10,0.7456797311,24.65764263,95,25.34235737,23811408.13,7,2,51.14403774,,,,,,,,,
38.84493191,42.39452594,8.526816627,0.7964138147,19.39924553,95,12.97153106,24989099.1,5,1,37.16082001,,,,,,,,,
49.17375889,31.05150448,7.574190422,0.9921111397,28.79509973,70.77127481,20.37865916,-31236211.14,5,0,41.46852046,,,,,,,,,
23.08015913,22.38102284,10,1.060834109,11.81400379,95,7.419462155,-18835434.04,2,1,17.33279255,,,,,,,,,
50,40.94974224,9.798706674,0.5,26.184836,90.95021253,23.815164,11937302.79,2,0,38.94384306,,,,,,,,,
39.99646773,39.4073744,7.357894137,0.7602190826,29.22841395,36.84104719,10.76805378,-46382210.69,5,0,37.5970621,,,,,,,,,
50,38.15457663,6.830531022,0.8700033342,30.06501405,66.30625853,19.93498595,-2681252.357,7,0,37.18637271,,,,,,,,,
27.54499169,45.48765307,6.1447139,1.326195514,11.33813833,95,11.61602141,-71853077.1,4,1,19.12460686,,,,,,,,,
50,41.37672422,10,1.151024273,30.25888258,65.24073506,19.74111742,304030.711,4,1,51.74614127,,,,,,,,,
24.38647203,29.10294764,3.130213891,1.48193751,17.62156347,38.3899452,6.76490856,41256049.5,1,0,22.86002627,,,,,,,,,
50,50,10,0.5254037066,27.42670121,82.30409707,22.57329879,-72157.6604,2,2,60,,,,,,,,,
28.7598805,25.54236823,9.145648605,0.6788551297,14.26632305,95,14.49355745,-43897629.51,5,0,15.86311633,,,,,,,,,
17.26849305,12,7.87724932,0.8217423188,8.398166778,95,5.992244096,-16585915.55,4,1,12.96656604,,,,,,,,,
37.61370003,39.20092968,5.461181065,1.061243981,22.5028144,67.15109214,15.11088563,18453490.21,5,0,35.26876397,,,,,,,,,
50,41.76604042,8.200913831,1.072586621,30.23574596,65.36717851,17.79248125,5003808.936,3,1,56.53767527,,,,,,,,,
50,34.50232783,1.764467583,1.203874945,32.9505857,51.74237101,17.0494143,13557978.71,4,0,49.84586463,,,,,,,,,
50,43.5070493,7.362881911,0.8307070318,31.56000166,58.42838201,18.43999834,-5167811.025,5,0,43.76159556,,,,,,,,,
47.50275132,45.51293648,6.478250394,1.747374499,25.72627709,84.64681519,21.77647423,-22972763.77,2,0,39.89472661,,,,,,,,,
16.54388368,22.26110979,2.386058801,1.263953777,7.78424654,95,8.759637145,3762646.954,2,0,10.62466832,,,,,,,,,
16.27786858,10,3.512188899,1.079749651,8.170119848,95,8.107748731,2038278.927,3,0,9.226397187,,,,,,,,,
31.06792917,23.98097608,5.174220899,0.9273279523,20.19610844,53.83126534,10.87182073,30815185.85,3,0,24.71269463,,,,,,,,,
50,50,6.831059429,1.629103573,31.2134122,60.18754912,18.7865878,-14096161.61,1,0,42.53620918,,,,,,,,,
47.37491762,29.82622607,7.070183508,1.160653763,30.94802454,53.07897135,16.42689308,1462268.192,5,0,47.13377927,,,,,,,,,
29.68562921,19.20425189,5.609017358,0.8919334686,18.92760461,56.83775009,10.75802461,-4356551.084,7,0,20.51380071,,,,,,,,,
50,50,6.269122908,1.127781433,28.7450577,73.94294533,21.2549423,68218914.44,4,0,47.08606306,,,,,,,,,
50,32.69937077,5.696594644,0.9966494148,29.60639865,68.88241153,20.39360135,-22589907.93,4,0,37.11524308,,,,,,,,,
40.53402952,33.85173883,5.506391192,0.9021819033,21.39757422,89.43282592,19.1364553,-11538752.47,7,0,30.9007408,,,,,,,,,
50,50,8.09274998,1.731519804,28.71461167,74.12737658,17.04926038,-28722964.8,6,2,57.95044415,,,,,,,,,
50,50,10,1.602396432,28.74788031,73.92586676,21.25211969,39115049.72,6,1,52.07035563,,,,,,,,,
50,36.64177373,7.377666421,0.6991171591,23.83755828,95,11.81071124,41338648.97,4,2,48.24210546,,,,,,,,,
50,45.11111096,8.354505624,0.9962705943,26.29680586,90.13716063,15.53021397,-6506942.694,1,1,47.53426299,,,,,,,,,
41.99731792,49.99829669,6.96046647,1.276752639,29.07438981,44.44780511,12.92292812,35567814.54,5,0,39.3062629,,,,,,,,,
42.86184905,21.7575022,3.285564951,1.624842997,26.55670125,61.39748927,16.3051478,9843047.92,3,0,29.99766882,,,,,,,,,
38.42719905,29.09677223,7.772243175,1.165120893,20.01574602,91.98484534,12.00691985,21060620.16,1,1,30.79648865,,,,,,,,,
50,50,10,0.7567200326,29.63496341,68.7196279,20.36503659,-29845606.57,3,2,60,,,,,,,,,
50,46.61498526,8.820663207,0.6718032382,29.2308484,71.05216833,20.7691516,4841330.635,7,1,54.85945038,,,,,,,,,
14.60390719,19.50771317,2.660957432,1.278344104,8.245040633,77.1235321,6.358866559,56171121.63,1,0,9.177883932,,,,,,,,,
35.78382635,34.28347271,8.036581278,0.5544114455,23.46859186,52.47538738,12.31523449,44323577.68,1,0,30.80301859,,,,,,,,,
29.13073917,29.46333489,5.789590814,1.33104925,14.78122257,95,14.3495166,24158993.67,4,0,15.93745952,,,,,,,,,
50,42.11477974,7.377371835,1.099322767,30.12665441,65.96598921,19.87334559,28531897.67,1,0,41.53670269,,,,,,,,,
17.95431453,20.314323,4.981144082,1.137565258,7.439925972,95,10.51438856,72990253.62,4,0,9.719260601,,,,,,,,,
26.1345484,15.36211172,4.848411139,1.590209833,16.42667934,59.09818328,9.707869062,23572987.47,6,0,19.60915755,,,,,,,,,
27.71128731,37.17855036,7.75223443,1.013639958,15.70971315,76.39588347,12.00157416,-19850495.66,4,0,20.00347591,,,,,,,,,
29.80228098,32.6839944,5.584970544,0.7422688059,18.88861252,57.77909018,10.91366846,36390329.57,4,0,25.58079888,,,,,,,,,
30.1179576,32.35310592,6.889157292,0.9031629396,16.58577826,81.58905254,13.53217934,-2229205.546,2,0,20.12796517,,,,,,,,,
38.96299653,39.14931945,5.539460188,0.910201908,22.86384107,70.41317077,16.09915546,14663272.76,6,0,30.04023232,,,,,,,,,
43.00483156,31.55017619,10,0.941139502,18.46664485,95,10.20324285,3554817.685,7,2,38.12213947,,,,,,,,,
50,50,8.85601479,1.110528943,30.25176256,65.27962596,19.74823744,-21263579.64,7,1,54.49765705,,,,,,,,,
41.53717723,21.0448774,3.648932085,1.01465454,28.00789301,48.30525529,13.52928422,9255021.956,4,0,33.6992718,,,,,,,,,
40.35155631,50,6.372336298,1.585278699,19.21268589,95,14.41361103,29006236.63,6,1,35.63808942,,,,,,,,,
32.85412906,46.38532321,6.130128734,1.168987569,18.57650206,76.8585332,14.277627,22162669.1,5,0,28.24986654,,,,,,,,,
38.78824878,41.57423768,10,0.9565517518,21.86770801,77.37683694,10.45583264,14397913.53,7,1,38.31400962,,,,,,,,,
41.89085732,34.84125881,10,1.256605362,20.2110556,95,14.69799217,-6019307.345,5,1,35.09769518,,,,,,,,,
50,48.84816889,7.471644227,1.127183212,29.17356346,71.38804476,20.82643654,-49769017.23,1,0,37.11118463,,,,,,,,,
50,49.0459188,10,1.109749167,30.76620301,62.51599191,19.23379699,-1421846.049,3,1,55.93692146,,,,,,,,,
15,32.0378246,1.910286812,1.257751828,5.67229228,95,4.32770772,16628662.95,7,2,11.46946455,,,,,,,,,
50,44.39983643,7.793924295,1.329661236,29.37690935,70.201703,20.62309065,-64764373.03,5,0,43.57813408,,,,,,,,,
32.56558489,36.63619289,7.401091553,1.528024779,18.15335947,79.39150572,14.41222542,-2010127.356,6,0,22.54802971,,,,,,,,,
23.41329571,28.21231149,3.177119115,0.6988233947,16.77262732,39.59229677,6.640668386,-2844538.286,7,0,21.93632925,,,,,,,,,
45.38541659,37.67960748,8.324890852,0.8961470651,26.92996316,68.53129846,18.45545343,-27440002.53,3,0,38.35319063,,,,,,,,,
37.98922846,34.686499,4.348486889,0.7830790465,21.6692403,75.31407626,16.31998816,22812501.59,4,0,28.69738462,,,,,,,,,
50,38.67084103,9.234373098,1.182193774,29.40623283,70.03198027,20.59376717,28325754.87,3,0,43.59665259,,,,,,,,,
20.14444154,30.65511978,6.864260602,1.126878583,10.78206377,86.83289187,6.00497085,54424176.7,4,1,16.44876937,,,,,,,,,
37.8718491,24.75212616,8.3138355,0.9695261234,25.6456775,47.67342021,12.2261716,-845942.6961,2,0,31.62615176,,,,,,,,,
26.74890759,30.49976411,3.77021401,0.7152741915,15.71110627,70.25476846,11.03780133,38745355.32,6,0,22.32017914,,,,,,,,,
41.24149298,30.17251373,5.385670952,1.241923529,18.8951579,95,15.47275291,-24577629.88,1,1,29.33753776,,,,,,,,,
38.29258278,43.77552748,4.235608794,0.5,26.81328818,42.81196147,11.4792946,-11135711.24,7,0,37.45525074,,,,,,,,,
50,50,10,1.964612259,25.61003507,95,16.62152017,20384434.51,3,2,51.3110699,,,,,,,,,
44.98088681,38.80791173,2.578097551,1.128384232,26.77667732,67.98531903,18.2042095,-19681037.36,3,0,35.62212215,,,,,,,,,
50,38.31039119,7.786461371,0.9795698277,25.66167904,94.84305735,16.86833736,-4865287.632,6,1,42.2114758,,,,,,,,,
37.30106271,50,4.887202978,1.050794117,19.88971765,87.53942793,17.41134505,25186680.9,7,0,29.70624542,,,,,,,,,
40.7297805,44.78521464,7.529025584,0.916026828,20.27407892,95,13.66740483,-181420.1627,3,1,36.36836435,,,,,,,,,
11.11048081,19.90695119,3.505515419,0.9817778029,8.185504422,35.73361199,2.924976389,-27589143.34,1,0,10.90239124,,,,,,,,,
22.26313079,36.35017171,6.095907744,1.429211799,15.79811898,40.92266819,6.465011811,-17686568.27,2,0,21.70402419,,,,,,,,,
50,48.71061607,5.092023204,1.553016149,29.28357901,70.74415662,20.71642099,-8201901.062,1,0,45.66458851,,,,,,,,,
26.08547274,23.90768813,6.330332264,1.226962236,16.02719048,62.75761349,10.05828226,17626455.52,7,0,19.47406536,,,,,,,,,
48.5835509,35.37643066,5.580492955,1.760359771,31.62607803,53.61863982,16.95747287,-9747695.645,5,0,42.89115634,,,,,,,,,
47.29234911,38.74011408,6.176908468,1.073401105,23.72123225,95,15.68905867,-73470814.59,7,1,38.90539995,,,,,,,,,
42.97034201,35.52433756,6.859300643,1.529061251,27.22115467,57.85642649,15.74918734,23588227.14,7,0,36.05471551,,,,,,,,,
37.28905129,35.24492714,5.56462524,1.088409508,19.49314819,91.29311964,11.58106122,19363320.78,1,1,32.19765904,,,,,,,,,
31.47295748,24.72195997,2.985413474,1.029338435,17.55522273,79.27973893,13.91773475,-31966260.84,5,0,21.63198335,,,,,,,,,
46.44654433,50,6.979791095,0.865094763,26.03565743,78.39589592,20.4108869,-33999116.47,3,0,38.25015376,,,,,,,,,
23.52577642,14.53513821,3.346962906,1.563412611,13.88153068,69.47537675,5.723283003,40532794.24,2,1,18.15864518,,,,,,,,,
44.31715745,31.42175434,4.712358488,0.7431676479,21.24102938,95,23.07612807,-7217900.647,4,0,28.65793272,,,,,,,,,
37.0326109,48.19417919,6.701102465,0.5657600748,17.17905972,95,13.68144936,22607271.44,2,1,30.11766268,,,,,,,,,
50,43.6370029,7.450106778,1.393043316,27.20939906,83.76003045,22.79060094,-20819136.92,5,0,38.40318469,,,,,,,,,
46.22724449,33.46015115,4.355143264,0.7099929673,29.85793447,54.8239867,16.36931002,19658267.79,2,0,40.18772103,,,,,,,,,
